10	20	114779455.982725
20	20	114855514.150899
30	20	115103296.14064
40	20	114916580.274658
50	20	114801645.871198

10	40	114802163.987749
20	40	114739004.609314
30	40	114783262.058068
40	40	114915232.178556
50	40	114723923.295576

10	80	114522049.024756
20	80	114625849.57217
30	80	114633123.913781
40	80	114552087.744997
50	80	114658269.010554

10	100	114581446.45029
20	100	114538044.08572
30	100	114523757.132507
40	100	114825533.495863
50	100	114614365.916687

