Metrics	CF	GCF	W3	STM	EFM	GEFM	SAR
#=====================
Recall@5	0.0604860588841536	0.0689092225843291	0.0694394631059907	0.0057510148849797	0.0715695267295088	0.0745846710605083	0.105332111352765
Recall@10	0.100267600982066	0.113353587444838	0.104980303329114	0.010462980862169	0.114085881640711	0.11798221086057	0.160823940474783
