Metrics	CF	GCF	W3	STM	EFM	GEFM	SAR
#=====================
Precision@5	0.0107954545454545	0.0142045454545454	0.0112927191679049	0.00417209908735333	0.00928030303030303	0.00928030303030303	0.0159090909090909
Precision@10	0.00823863636363635	0.0108901515151515	0.0112927191679049	0.00338983050847458	0.00890151515151513	0.00899621212121211	0.0136363636363636
