Metrics	CF	GCF	W3	STM	EFM	GEFM	SAR
#=====================
Recall@5	0.0144285323003482	0.0158078021677036	0.0159464523508088	0.000162350840165598	0.0160975372794156	0.0183087546063646	0.0274230311328766
Recall@10	0.0297217983331377	0.0323042610635051	0.0304711152259961	0.000162350840165598	0.0331916812317516	0.0342240487767899	0.0459498472632392
