Art	0.237136465	0.337301587	0.421641791
College	0.461016949	0.681528662	0.754826255
Food	0.782101977	0.806492518	0.838599903
Prof	0.606952709	0.634341637	0.704026567
Night	0.251256281	0.382271468	0.506142506
Resi	0.64145937	0.674876847	0.876182287
Outdoor	0.299384826	0.402730375	0.495268139
Shop	0.626802885	0.594880847	0.692183723
Travel	0.54631829	0.735028712	0.793478261
