1	0.45333012	0.395591523	0.379989942	0.604971698
2	0.585018189	0.521281229	0.541519021	0.625488957
3	0.618776029	0.564615105	0.579261352	0.632093712
4	0.638137592	0.595017863	0.615252684	0.636015276
5	0.65618333	0.601764166	0.635247372	0.63658883
6	0.662950521	0.614112683	0.644613414	0.638514865
7	0.671155373	0.618945526	0.651669447	0.63830845
8	0.677347164	0.634929226	0.664837504	0.639196018
9	0.686207187	0.642067622	0.67257296	0.639359168
10	0.691050329	0.64886432	0.675632937	0.640609654
