Art	0.076502732	0.096774194	0.095744681
College	0	0.078431373	0.081632653
Food	0.574074074	0.581714286	0.585002862
Prof	0.336492891	0.32300885	0.316964286
Night	0.408759124	0.456057007	0.448687351
Resi	0.03125	0.138888889	0.135135135
Outdoor	0.030769231	0.088235294	0.085714286
Shop	0.099378882	0.204301075	0.212765957
Travel	0	0.039215686	0.038834951
