1	0	0	0
2	0.106583524	0.117691549	0.152710396
3	0.108974	0.10376355	0.140233263
4	0.102139809	0.10018968	0.127440511
5	0.094314129	0.099753234	0.127810864
6	0.093729597	0.10517145	0.127001118
7	0.089937245	0.112179731	0.123740939
8	0.086999466	0.116027854	0.122095806
9	0.084365107	0.111594491	0.11987616
10	0.08448782	0.117092509	0.11747095

