1	4917981	0.894263994
2	5641375	0.820808516
3	6215933	0.807450628
4	6658354	0.808482111
5	6992130	0.804453972
10	8130454	0.798823472
15	8551699	0.795328095
20	8681103	0.792458191
25	8716159	0.7922401
30	8736570	0.793023903
40	8745514	0.79297816
50	8746303	0.793002685
70	8749013	0.792975533
90	8749089	0.792983702
110	8749101	0.792983702
