0	0
0.1	 0.927586482
0.1	0.904543563
0.1	0.855410974
0.1	0.308634974
0.05	0.569928848
0.15	0.879838368
0.2	0.92398668
0.2	0.836622405
0.2	0.820217292
0.2	0.777793253
0.45	0.66668322
0.25	0.976886811
0.25	0.924215608
0.25	0.894121262
0.25	0.838714577
0.3	0.78315465
0.35	0.936170213
0.35	0.738249498
0.35	0.745897225
0.4	0.836322639
0.5	0
