Art	0.383141762	0.486725664	0.404040404
College	0.101351351	0.377358491	0.5
Food	0.779220779	0.777876896	0.802768166
Prof	0.520661157	0.535545024	0.644628099
Night	0.52	0.498812352	0.583333333
Resi	0.136645963	0.147058824	0.341463415
Outdoor	0.220338983	0.43902439	0.444444444
Shop	0.578279267	0.603491272	0.604395604
Travel	0.324455206	0.52173913	0.681818182
