3	0.458
4	0.3749
5	0.36659
6	0.356618
7	0.356618
	
	
3	0.474
4	0.3870342
5	0.39259
6	0.362618
7	0.362618
	
	
3	0.535872
4	0.565816
5	0.589
6	0.487618
7	0.477646
	
	
3	0.600112
4	0.550252
5	0.64
6	0.53197
7	0.601774
	
	
3	0.524562
4	0.506224
5	0.576
6	0.5029
7	0.541126
	
	
3	0.482562
4	0.484224
5	0.564
6	0.4809
7	0.519126
