#rho	POS-Dist	POS-Mine	WV-Dist	WV-Mine	Retail-Dist	Retail-Mine	Syn-Dist	Syn-Mine
0.1	0.00330270404198	0.06366871954340	0.0025865624749	0.0551681972595	0.0354935785355	0.1277228193580	0.0050809179070	0.0613941512397
0.3	0.00306008185347	0.05627143524680	0.0019691986494	0.0471247965961	0.0279586455501	0.1221913235040	0.0052022930731	0.0596176292317
0.5	0.00174149447345	0.04960673815640	0.0015898462763	0.0403316225381	0.0197763535243	0.1158644350770	0.0058317842069	0.0534821115831
0.7	0.00172218104866	0.04926992553900	0.0014818873694	0.0391760081258	0.0199675830824	0.1157937673760	0.0058266298475	0.0534859021816
0.9	0.00168297008394	0.04908585519890	0.0014530581413	0.0386302097552	0.019862531	0.1157707187040	0.0058295031077	0.0534851726033

